event_id,event_name,event_timestamp,sample_time_sec,received_order,block_id,block_order,group_id,session_half,counterbalance_group,condition,condition_type,event_type,event_value,duration_sec,exclude_before_sec,exclude_after_sec,trial_id,question_id,correct_answer,participant_answer,is_correct,reaction_time_ms,notes,run_id,subject_id,session_id,client_event_id,client_id,received_timestamp,client_timestamp,client_monotonic_ms,source_client,timestamp_source,clock_offset_sec,clock_round_trip_ms,eeg_received_order,eeg_sample_number,eeg_stream_segment,alignment_error_ms,alignment_status,identity_status,context_matches_current,state_applied,start_number,generated_timestamp,displayed_timestamp,hidden_timestamp,after_block_id,affected_block_id,planned_duration,actual_duration,is_formal_experiment,operator_id,override_reason,sensitivity_exclude_before_sec,course_attention_rating,mental_effort,video_interest,video_difficulty,subtraction_compliance,subtraction_compliance_low_pct,subtraction_compliance_high_pct,subtraction_difficulty,reported_final_number,rating_item,rating_value,quiz_score,quiz_total,question_text,response_index,response_text,video_id,condition_label,video_time_sec,browser_timestamp,recorder_timestamp,device_sample_number,probe_id,probe_index,probe_schedule_id,probe_planned_time_sec,response,response_label,response_time_ms,confidence,probe_attention,pause_reason
3a71598f-952e-42a9-bcca-539692dbf7eb,session_start,1789747554.1772199,,0,,,,,G06,,,session_start,online_learning_focused_vs_bbbd_subtraction,,0.0,0.0,,,,,,,,758a2c1f-96c3-48f5-ab07-8c75254f9b51,sub-006,ses-001,,,1789747554.1772199,,,recorder,server,,,,,,,no_eeg,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1789747554.1772199,,,,,,,,,,,
be28eb66-cfc8-48d3-9727-c7f78a9c9e44,subtraction_practice_start,1789747555.517402,,0,,,,,G06,,,subtraction_practice_start,100,,0.0,0.0,,,,,,,"{""client_event_id"":""be28eb66-cfc8-48d3-9727-c7f78a9c9e44"",""recorder_run_id"":""758a2c1f-96c3-48f5-ab07-8c75254f9b51"",""client_id"":""37dbc6b1-cba6-4497-a4ed-0c96f9325fbd"",""client_timestamp"":1789747555.5169,""client_monotonic_ms"":465363.90000000596,""event_timestamp"":1789747555.517402,""clock_offset_sec"":0.0005018711090087891,""clock_round_trip_ms"":7.100105285644531,""subject_id"":""sub-006"",""session_id"":""ses-001"",""block_id"":"""",""counterbalance_group"":""G06"",""block_order"":""Block 1"",""condition"":"""",""condition_type"":"""",""topic_key"":"""",""topic_name"":"""",""event_type"":""subtraction_practice_start"",""iso_time"":""2026-09-18T16:05:55.516Z"",""relative_ms"":"""",""video_time_sec"":0,""practice_number"":100,""is_formal_experiment"":0}",758a2c1f-96c3-48f5-ab07-8c75254f9b51,sub-006,ses-001,be28eb66-cfc8-48d3-9727-c7f78a9c9e44,37dbc6b1-cba6-4497-a4ed-0c96f9325fbd,1789747555.5216215,1789747555.5169,465363.90000000596,37dbc6b1-cba6-4497-a4ed-0c96f9325fbd,browser_calibrated,0.0005018711090087891,7.100105285644531,,,,,no_eeg,verified,1,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,1789747555.5169,1789747555.5216675,,,,,,,,,,,
9fb4e833-a019-45b7-a858-7b99aeb52840,eeg_dropout,1789747556.3553047,,0,,,,,G06,,,eeg_dropout,signal_lost,,0.0,0.0,,,,,,,absence_threshold_sec=2,758a2c1f-96c3-48f5-ab07-8c75254f9b51,sub-006,ses-001,,,1789747556.3553047,,,recorder,server,,,,,,,no_eeg,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1789747556.3553047,,,,,,,,,,,eeg_dropout
f04d6cb6-2619-4efd-84ab-8c13a10f23bf,qc_status_change,1789747556.3555598,,0,,,,,G06,,,qc_status_change,bad,,0.0,0.0,,,,,,,已连续 2.2 秒没有EEG，请立即重新连接耳机。,758a2c1f-96c3-48f5-ab07-8c75254f9b51,sub-006,ses-001,,,1789747556.3555598,,,recorder,server,,,,,,,no_eeg,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1789747556.3555598,,,,,,,,,,,
ee66f975-5140-4324-8e4d-4edea11ebf4e,device_connected,1789747562.917969,,0,,,,,G06,,,device_connected,74:4D:BD:62:FD:8D,,0.0,0.0,,,,,,,,758a2c1f-96c3-48f5-ab07-8c75254f9b51,sub-006,ses-001,,,1789747562.917969,,,recorder,server,,,,,,,no_eeg,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1789747562.917969,,,,,,,,,,,
63ee3a46-0d39-4b70-a0e8-416cb19e40f0,subtraction_practice_end,1789747605.3214579,,0,,,,,G06,,,subtraction_practice_end,100,,0.0,0.0,,,,,,,"{""client_event_id"":""63ee3a46-0d39-4b70-a0e8-416cb19e40f0"",""recorder_run_id"":""758a2c1f-96c3-48f5-ab07-8c75254f9b51"",""client_id"":""37dbc6b1-cba6-4497-a4ed-0c96f9325fbd"",""client_timestamp"":1789747605.321,""client_monotonic_ms"":515167.90000000596,""event_timestamp"":1789747605.3214579,""clock_offset_sec"":0.000457763671875,""clock_round_trip_ms"":3.4999847412109375,""subject_id"":""sub-006"",""session_id"":""ses-001"",""block_id"":"""",""counterbalance_group"":""G06"",""block_order"":""Block 1"",""condition"":"""",""condition_type"":"""",""topic_key"":"""",""topic_name"":"""",""event_type"":""subtraction_practice_end"",""iso_time"":""2026-09-18T16:06:45.320Z"",""relative_ms"":"""",""video_time_sec"":0,""practice_number"":100,""is_formal_experiment"":0}",758a2c1f-96c3-48f5-ab07-8c75254f9b51,sub-006,ses-001,63ee3a46-0d39-4b70-a0e8-416cb19e40f0,37dbc6b1-cba6-4497-a4ed-0c96f9325fbd,1789747605.330297,1789747605.321,515167.90000000596,37dbc6b1-cba6-4497-a4ed-0c96f9325fbd,browser_calibrated,0.000457763671875,3.4999847412109375,,,,,no_eeg,verified,1,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,1789747605.321,1789747605.3303452,,,,,,,,,,,
5fed3ea1-7944-440a-aa9b-1bf3a071c43e,practice_confirmed,1789747605.321858,,0,,,,,G06,,,practice_confirmed,100,,0.0,0.0,,,,,,,"{""client_event_id"":""5fed3ea1-7944-440a-aa9b-1bf3a071c43e"",""recorder_run_id"":""758a2c1f-96c3-48f5-ab07-8c75254f9b51"",""client_id"":""37dbc6b1-cba6-4497-a4ed-0c96f9325fbd"",""client_timestamp"":1789747605.3214002,""client_monotonic_ms"":515168.3000000119,""event_timestamp"":1789747605.321858,""clock_offset_sec"":0.000457763671875,""clock_round_trip_ms"":3.4999847412109375,""subject_id"":""sub-006"",""session_id"":""ses-001"",""block_id"":"""",""counterbalance_group"":""G06"",""block_order"":""Block 1"",""condition"":"""",""condition_type"":"""",""topic_key"":"""",""topic_name"":"""",""event_type"":""practice_confirmed"",""iso_time"":""2026-09-18T16:06:45.321Z"",""relative_ms"":"""",""video_time_sec"":0,""practice_number"":100,""is_formal_experiment"":0}",758a2c1f-96c3-48f5-ab07-8c75254f9b51,sub-006,ses-001,5fed3ea1-7944-440a-aa9b-1bf3a071c43e,37dbc6b1-cba6-4497-a4ed-0c96f9325fbd,1789747605.352249,1789747605.3214002,515168.3000000119,37dbc6b1-cba6-4497-a4ed-0c96f9325fbd,browser_calibrated,0.000457763671875,3.4999847412109375,,,,,no_eeg,verified,1,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,1789747605.3214002,1789747605.3522851,,,,,,,,,,,
af25debc-d8fc-4417-99c1-1b7c2a2ad876,eeg_recovery,1789747629.2452924,0.0,0,,,,,G06,,,eeg_recovery,signal_recovered,75.07476758956909,0.0,0.0,,,,,,,等待实验员重新确认同步后恢复视频,758a2c1f-96c3-48f5-ab07-8c75254f9b51,sub-006,ses-001,,,1789747629.2452924,,,recorder,server,,,0,0,0,-0.015497207641601562,host_receive_nearest,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1789747629.2452924,0,,,,,,,,,,eeg_dropout
b618e9ef-3de3-4ee3-9dc8-d8d028681188,qc_status_change,1789747630.6911888,1.472,369,,,,,G06,,,qc_status_change,waiting,,0.0,0.0,,,,,,,等待至少2秒EEG数据。,758a2c1f-96c3-48f5-ab07-8c75254f9b51,sub-006,ses-001,,,1789747630.6911888,,,recorder,server,,,368,368,0,-10.367870330810547,host_receive_nearest,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1789747630.6911888,368,,,,,,,,,,
6d37de09-00a1-4e08-a3ad-67822842ce56,qc_status_change,1789747632.6929843,3.472,869,,,,,G06,,,qc_status_change,good,,0.0,0.0,,,,,,,当前QC指标正常。,758a2c1f-96c3-48f5-ab07-8c75254f9b51,sub-006,ses-001,,,1789747632.6929843,,,recorder,server,,,868,868,0,-0.4947185516357422,host_receive_nearest,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1789747632.6929843,868,,,,,,,,,,
