event_id,event_name,event_timestamp,sample_time_sec,received_order,block_id,block_order,group_id,session_half,counterbalance_group,condition,condition_type,event_type,event_value,duration_sec,exclude_before_sec,exclude_after_sec,trial_id,question_id,correct_answer,participant_answer,is_correct,reaction_time_ms,notes,run_id,subject_id,session_id,client_event_id,client_id,received_timestamp,client_timestamp,client_monotonic_ms,source_client,timestamp_source,clock_offset_sec,clock_round_trip_ms,eeg_received_order,eeg_sample_number,eeg_stream_segment,alignment_error_ms,alignment_status,identity_status,context_matches_current,state_applied,start_number,generated_timestamp,displayed_timestamp,hidden_timestamp,after_block_id,affected_block_id,planned_duration,actual_duration,is_formal_experiment,operator_id,override_reason,sensitivity_exclude_before_sec,course_attention_rating,mental_effort,video_interest,video_difficulty,subtraction_compliance,subtraction_compliance_low_pct,subtraction_compliance_high_pct,subtraction_difficulty,reported_final_number,rating_item,rating_value,quiz_score,quiz_total,question_text,response_index,response_text,video_id,condition_label,video_time_sec,browser_timestamp,recorder_timestamp,device_sample_number,probe_id,probe_index,probe_schedule_id,probe_planned_time_sec,response,response_label,response_time_ms,confidence,probe_attention,pause_reason
34d6fd84-051f-40d3-9fed-89637c381c73,session_start,1789472111.9674962,,0,,,,,G02,,,session_start,online_learning_focused_vs_bbbd_subtraction,,0.0,0.0,,,,,,,,a4fe51e0-c707-4a4a-9599-f6e1c08a6329,sub-002,ses-001,,,1789472111.9674962,,,recorder,server,,,,,,,no_eeg,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1789472111.9674962,,,,,,,,,,,
b2bee538-692e-4a62-84fe-25405fb63fe9,subtraction_practice_start,1789472113.012681,,0,,,,,G02,,,subtraction_practice_start,100,,0.0,0.0,,,,,,,"{""client_event_id"":""b2bee538-692e-4a62-84fe-25405fb63fe9"",""recorder_run_id"":""a4fe51e0-c707-4a4a-9599-f6e1c08a6329"",""client_id"":""74e89886-0d58-4ed8-b578-fc97992d68f1"",""client_timestamp"":1789472113.012,""client_monotonic_ms"":51210,""event_timestamp"":1789472113.012681,""clock_offset_sec"":0.0006809234619140625,""clock_round_trip_ms"":11.199951171875,""subject_id"":""sub-002"",""session_id"":""ses-001"",""block_id"":"""",""counterbalance_group"":""G02"",""block_order"":""Block 1"",""condition"":"""",""condition_type"":"""",""topic_key"":"""",""topic_name"":"""",""event_type"":""subtraction_practice_start"",""iso_time"":""2026-09-15T11:35:13.012Z"",""relative_ms"":"""",""video_time_sec"":0,""practice_number"":100,""is_formal_experiment"":0}",a4fe51e0-c707-4a4a-9599-f6e1c08a6329,sub-002,ses-001,b2bee538-692e-4a62-84fe-25405fb63fe9,74e89886-0d58-4ed8-b578-fc97992d68f1,1789472113.0183015,1789472113.012,51210,74e89886-0d58-4ed8-b578-fc97992d68f1,browser_calibrated,0.0006809234619140625,11.199951171875,,,,,no_eeg,verified,1,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,1789472113.012,1789472113.0183442,,,,,,,,,,,
0d850e59-785d-4cae-9163-902a0fe70ecb,eeg_dropout,1789472114.2377405,,0,,,,,G02,,,eeg_dropout,signal_lost,,0.0,0.0,,,,,,,absence_threshold_sec=2,a4fe51e0-c707-4a4a-9599-f6e1c08a6329,sub-002,ses-001,,,1789472114.2377405,,,recorder,server,,,,,,,no_eeg,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1789472114.2377405,,,,,,,,,,,eeg_dropout
80e5fb58-9582-4e3d-b187-943a8d6c8c5f,qc_status_change,1789472114.2382808,,0,,,,,G02,,,qc_status_change,bad,,0.0,0.0,,,,,,,已连续 2.3 秒没有EEG，请立即重新连接耳机。,a4fe51e0-c707-4a4a-9599-f6e1c08a6329,sub-002,ses-001,,,1789472114.2382808,,,recorder,server,,,,,,,no_eeg,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1789472114.2382808,,,,,,,,,,,
9f93b282-5b42-498e-a728-aaf849544096,device_connected,1789472125.5353887,,0,,,,,G02,,,device_connected,74:4D:BD:62:FD:8D,,0.0,0.0,,,,,,,,a4fe51e0-c707-4a4a-9599-f6e1c08a6329,sub-002,ses-001,,,1789472125.5353887,,,recorder,server,,,,,,,no_eeg,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1789472125.5353887,,,,,,,,,,,
668da1d2-bbd8-407b-ae55-690f28d0c40a,device_disconnected,1789472148.5538502,,0,,,,,G02,,,device_disconnected,,,0,0,,,,,,,,a4fe51e0-c707-4a4a-9599-f6e1c08a6329,sub-002,ses-001,,,1789472148.5538502,,,recorder,server,,,,,,,no_eeg,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1789472148.5538502,,,,,,,,,,,
b1299f9e-4470-415a-92bb-54f19f9621d4,device_error,1789472162.9461157,,0,,,,,G02,,,device_error,,,0.0,0.0,,,,,,,,a4fe51e0-c707-4a4a-9599-f6e1c08a6329,sub-002,ses-001,,,1789472162.9461157,,,recorder,server,,,,,,,no_eeg,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1789472162.9461157,,,,,,,,,,,
a5106759-035e-4508-8c86-0195508e6aa5,device_error,1789472189.0780752,,0,,,,,G02,,,device_error,"('No Bluetooth adapter found', <BleakBluetoothNotAvailableReason.NO_BLUETOOTH: 1>)",,0.0,0.0,,,,,,,,a4fe51e0-c707-4a4a-9599-f6e1c08a6329,sub-002,ses-001,,,1789472189.0780752,,,recorder,server,,,,,,,no_eeg,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1789472189.0780752,,,,,,,,,,,
5e61a413-ef11-4204-8e1a-3508328dea7e,device_error,1789472191.0924983,,0,,,,,G02,,,device_error,"('No Bluetooth adapter found', <BleakBluetoothNotAvailableReason.NO_BLUETOOTH: 1>)",,0.0,0.0,,,,,,,,a4fe51e0-c707-4a4a-9599-f6e1c08a6329,sub-002,ses-001,,,1789472191.0924983,,,recorder,server,,,,,,,no_eeg,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1789472191.0924983,,,,,,,,,,,
21a6f603-98c6-4cdc-bf53-5054a56aefbd,device_error,1789472193.105511,,0,,,,,G02,,,device_error,"('No Bluetooth adapter found', <BleakBluetoothNotAvailableReason.NO_BLUETOOTH: 1>)",,0.0,0.0,,,,,,,,a4fe51e0-c707-4a4a-9599-f6e1c08a6329,sub-002,ses-001,,,1789472193.105511,,,recorder,server,,,,,,,no_eeg,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1789472193.105511,,,,,,,,,,,
