event_id,event_name,event_timestamp,sample_time_sec,received_order,block_id,block_order,group_id,session_half,counterbalance_group,condition,condition_type,event_type,event_value,duration_sec,exclude_before_sec,exclude_after_sec,trial_id,question_id,correct_answer,participant_answer,is_correct,reaction_time_ms,notes,run_id,subject_id,session_id,client_event_id,client_id,received_timestamp,client_timestamp,client_monotonic_ms,source_client,timestamp_source,clock_offset_sec,clock_round_trip_ms,eeg_received_order,eeg_sample_number,eeg_stream_segment,alignment_error_ms,alignment_status,identity_status,context_matches_current,state_applied,start_number,generated_timestamp,displayed_timestamp,hidden_timestamp,after_block_id,affected_block_id,planned_duration,actual_duration,is_formal_experiment,operator_id,override_reason,sensitivity_exclude_before_sec,course_attention_rating,mental_effort,video_interest,video_difficulty,subtraction_compliance,subtraction_compliance_low_pct,subtraction_compliance_high_pct,subtraction_difficulty,reported_final_number,rating_item,rating_value,quiz_score,quiz_total,question_text,response_index,response_text,video_id,condition_label,video_time_sec,browser_timestamp,recorder_timestamp,device_sample_number,probe_id,probe_index,probe_schedule_id,probe_planned_time_sec,response,response_label,response_time_ms,confidence,probe_attention,pause_reason
20ca8ef3-5122-4727-b760-2d9fe2f3c2c0,session_start,1789549308.8253803,,0,,,,,G03,,,session_start,online_learning_focused_vs_bbbd_subtraction,,0.0,0.0,,,,,,,,47fb270e-4388-428d-9363-08e33f166980,sub-003,ses-001,,,1789549308.8253803,,,recorder,server,,,,,,,no_eeg,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1789549308.8253803,,,,,,,,,,,
8a0624fa-05fc-4199-97be-21339a610bb1,subtraction_practice_start,1789549310.9865801,,0,,,,,G03,,,subtraction_practice_start,100,,0.0,0.0,,,,,,,"{""client_event_id"":""8a0624fa-05fc-4199-97be-21339a610bb1"",""recorder_run_id"":""47fb270e-4388-428d-9363-08e33f166980"",""client_id"":""b362ba73-6683-4e82-884a-8ef54391d584"",""client_timestamp"":1789549310.9802997,""client_monotonic_ms"":68967,""event_timestamp"":1789549310.9865801,""clock_offset_sec"":0.006280422210693359,""clock_round_trip_ms"":8.39996337890625,""subject_id"":""sub-003"",""session_id"":""ses-001"",""block_id"":"""",""counterbalance_group"":""G03"",""block_order"":""Block 1"",""condition"":"""",""condition_type"":"""",""topic_key"":"""",""topic_name"":"""",""event_type"":""subtraction_practice_start"",""iso_time"":""2026-09-16T09:01:50.980Z"",""relative_ms"":"""",""video_time_sec"":0,""practice_number"":100,""is_formal_experiment"":0}",47fb270e-4388-428d-9363-08e33f166980,sub-003,ses-001,8a0624fa-05fc-4199-97be-21339a610bb1,b362ba73-6683-4e82-884a-8ef54391d584,1789549310.9973803,1789549310.9802997,68967,b362ba73-6683-4e82-884a-8ef54391d584,browser_calibrated,0.006280422210693359,8.39996337890625,,,,,no_eeg,verified,1,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,1789549310.9802997,1789549310.9973803,,,,,,,,,,,
127a13a0-a2b5-4a66-8dca-6cac9d26feda,eeg_dropout,1789549311.1853802,,0,,,,,G03,,,eeg_dropout,signal_lost,,0.0,0.0,,,,,,,absence_threshold_sec=2,47fb270e-4388-428d-9363-08e33f166980,sub-003,ses-001,,,1789549311.1853802,,,recorder,server,,,,,,,no_eeg,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1789549311.1853802,,,,,,,,,,,eeg_dropout
c4afa330-bb31-4dfa-9935-bf74af1e05c2,qc_status_change,1789549311.1853802,,0,,,,,G03,,,qc_status_change,bad,,0.0,0.0,,,,,,,已连续 2.4 秒没有EEG，请立即重新连接耳机。,47fb270e-4388-428d-9363-08e33f166980,sub-003,ses-001,,,1789549311.1853802,,,recorder,server,,,,,,,no_eeg,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1789549311.1853802,,,,,,,,,,,
c1b3ac91-8fc0-49c7-952c-0a80ebec2f99,device_connected,1789549314.9823802,,0,,,,,G03,,,device_connected,74:4D:BD:62:FD:8D,,0.0,0.0,,,,,,,,47fb270e-4388-428d-9363-08e33f166980,sub-003,ses-001,,,1789549314.9823802,,,recorder,server,,,,,,,no_eeg,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1789549314.9823802,,,,,,,,,,,
f1bcec72-43b5-44ab-9bb0-0ff37661b7be,subtraction_practice_end,1789549327.5822299,,0,,,,,G03,,,subtraction_practice_end,100,,0.0,0.0,,,,,,,"{""client_event_id"":""f1bcec72-43b5-44ab-9bb0-0ff37661b7be"",""recorder_run_id"":""47fb270e-4388-428d-9363-08e33f166980"",""client_id"":""b362ba73-6683-4e82-884a-8ef54391d584"",""client_timestamp"":1789549327.5840998,""client_monotonic_ms"":85570.70000000298,""event_timestamp"":1789549327.5822299,""clock_offset_sec"":-0.0018699169158935547,""clock_round_trip_ms"":3.4999847412109375,""subject_id"":""sub-003"",""session_id"":""ses-001"",""block_id"":"""",""counterbalance_group"":""G03"",""block_order"":""Block 1"",""condition"":"""",""condition_type"":"""",""topic_key"":"""",""topic_name"":"""",""event_type"":""subtraction_practice_end"",""iso_time"":""2026-09-16T09:02:07.584Z"",""relative_ms"":"""",""video_time_sec"":0,""practice_number"":100,""is_formal_experiment"":0}",47fb270e-4388-428d-9363-08e33f166980,sub-003,ses-001,f1bcec72-43b5-44ab-9bb0-0ff37661b7be,b362ba73-6683-4e82-884a-8ef54391d584,1789549327.5913801,1789549327.5840998,85570.70000000298,b362ba73-6683-4e82-884a-8ef54391d584,browser_calibrated,-0.0018699169158935547,3.4999847412109375,,,,,no_eeg,verified,1,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,1789549327.5840998,1789549327.5913801,,,,,,,,,,,
17af042b-d634-4019-afe9-93fe0bb7e30d,practice_confirmed,1789549327.5857298,,0,,,,,G03,,,practice_confirmed,100,,0.0,0.0,,,,,,,"{""client_event_id"":""17af042b-d634-4019-afe9-93fe0bb7e30d"",""recorder_run_id"":""47fb270e-4388-428d-9363-08e33f166980"",""client_id"":""b362ba73-6683-4e82-884a-8ef54391d584"",""client_timestamp"":1789549327.5875998,""client_monotonic_ms"":85574.29999999702,""event_timestamp"":1789549327.5857298,""clock_offset_sec"":-0.0018699169158935547,""clock_round_trip_ms"":3.4999847412109375,""subject_id"":""sub-003"",""session_id"":""ses-001"",""block_id"":"""",""counterbalance_group"":""G03"",""block_order"":""Block 1"",""condition"":"""",""condition_type"":"""",""topic_key"":"""",""topic_name"":"""",""event_type"":""practice_confirmed"",""iso_time"":""2026-09-16T09:02:07.587Z"",""relative_ms"":"""",""video_time_sec"":0,""practice_number"":100,""is_formal_experiment"":0}",47fb270e-4388-428d-9363-08e33f166980,sub-003,ses-001,17af042b-d634-4019-afe9-93fe0bb7e30d,b362ba73-6683-4e82-884a-8ef54391d584,1789549327.6223803,1789549327.5875998,85574.29999999702,b362ba73-6683-4e82-884a-8ef54391d584,browser_calibrated,-0.0018699169158935547,3.4999847412109375,,,,,no_eeg,verified,1,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,1789549327.5875998,1789549327.6223803,,,,,,,,,,,
e3da967f-2604-455b-8f02-96d8fbe3765a,eeg_recovery,1789549340.4193802,0.0,0,,,,,G03,,,eeg_recovery,signal_recovered,31.5939998626709,0.0,0.0,,,,,,,等待实验员重新确认同步后恢复视频,47fb270e-4388-428d-9363-08e33f166980,sub-003,ses-001,,,1789549340.4193802,,,recorder,server,,,0,0,0,0.0,host_receive_nearest,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1789549340.4193802,0,,,,,,,,,,eeg_dropout
71b9a07f-400e-4a15-bbfb-aee7a5e89497,qc_status_change,1789549341.3103802,0.884,222,,,,,G03,,,qc_status_change,waiting,,0.0,0.0,,,,,,,等待至少2秒EEG数据。,47fb270e-4388-428d-9363-08e33f166980,sub-003,ses-001,,,1789549341.3103802,,,recorder,server,,,221,221,0,-46.99993133544922,host_receive_nearest,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1789549341.3103802,221,,,,,,,,,,
f01e6839-5cda-4d59-83dd-8b540f5b50af,qc_status_change,1789549343.3253803,2.924,732,,,,,G03,,,qc_status_change,good,,0.0,0.0,,,,,,,当前QC指标正常。,47fb270e-4388-428d-9363-08e33f166980,sub-003,ses-001,,,1789549343.3253803,,,recorder,server,,,731,731,0,-31.000137329101562,host_receive_nearest,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1789549343.3253803,731,,,,,,,,,,
e3cd3a20-611c-4372-81ae-9f3a17613c5a,baseline_start,1789549369.0753803,28.684,7172,,,,,G03,,,baseline_start,,30.0,0.0,0.0,,,,,,,,47fb270e-4388-428d-9363-08e33f166980,sub-003,ses-001,,,1789549369.0753803,,,recorder,server,,,7171,7171,0,0.0,host_receive_nearest,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1789549369.0753803,7171,,,,,,,,,,
2f279309-2442-4fec-950a-0faad17a8736,qc_status_change,1789549369.3103802,28.924,7232,,,,,G03,,,qc_status_change,waiting,,0.0,0.0,,,,,,,等待至少2秒EEG数据。,47fb270e-4388-428d-9363-08e33f166980,sub-003,ses-001,,,1789549369.3103802,,,recorder,server,,,7231,7231,0,0.0,host_receive_nearest,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1789549369.3103802,7231,,,,,,,,,,
c9ab411c-b4fb-46b1-9ee9-f8259fe3d4af,qc_status_change,1789549371.3253803,30.924,7732,,,,,G03,,,qc_status_change,good,,0.0,0.0,,,,,,,当前QC指标正常。,47fb270e-4388-428d-9363-08e33f166980,sub-003,ses-001,,,1789549371.3253803,,,recorder,server,,,7731,7731,0,0.0,host_receive_nearest,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1789549371.3253803,7731,,,,,,,,,,
bb44c354-dc1e-4dd5-a1fd-7f8858bd4958,baseline_end,1789549399.3413801,58.924,14732,,,,,G03,,,baseline_end,data_present,30.25,0.0,0.0,,,,,,,当前QC指标正常。,47fb270e-4388-428d-9363-08e33f166980,sub-003,ses-001,,,1789549399.3413801,,,recorder,server,,,14731,14731,0,0.0,host_receive_nearest,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1789549399.3413801,14731,,,,,,,,,,
f9604599-f975-4e98-9540-18009f4315d0,block_start,1789549406.7262304,66.344,16587,1,1,,1,G03,A,focused,block_start,V2,,0.0,0.0,,,,,,,condition=A; condition_type=focused,47fb270e-4388-428d-9363-08e33f166980,sub-003,ses-001,f9604599-f975-4e98-9540-18009f4315d0,b362ba73-6683-4e82-884a-8ef54391d584,1789549406.7323802,1789549406.7175999,164704.20000000298,b362ba73-6683-4e82-884a-8ef54391d584,browser_calibrated,0.008630514144897461,2.9001235961914062,16586,16586,0,-9.850263595581055,host_receive_nearest,verified,0,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V2,A,0,1789549406.7175999,1789549406.7323802,16586,,,,,,,,,,
f9604599-f975-4e98-9540-18009f4315d0,condition_prompt_start,1789549406.7262304,66.344,16587,1,1,,1,G03,A,focused,condition_prompt_start,A,,0.0,0.0,,,,,,,,47fb270e-4388-428d-9363-08e33f166980,sub-003,ses-001,f9604599-f975-4e98-9540-18009f4315d0,b362ba73-6683-4e82-884a-8ef54391d584,1789549406.7323802,1789549406.7175999,164704.20000000298,b362ba73-6683-4e82-884a-8ef54391d584,browser_calibrated,0.008630514144897461,2.9001235961914062,16586,16586,0,-9.850263595581055,host_receive_nearest,verified,0,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V2,A,0,1789549406.7175999,1789549406.7323802,16586,,,,,,,,,,
f9604599-f975-4e98-9540-18009f4315d0,browser_block_config,1789549406.7262304,66.344,16587,1,1,,1,G03,A,focused,browser_block_config,V2,,0.0,0.0,,,,,,,"{""client_event_id"":""f9604599-f975-4e98-9540-18009f4315d0"",""recorder_run_id"":""47fb270e-4388-428d-9363-08e33f166980"",""client_id"":""b362ba73-6683-4e82-884a-8ef54391d584"",""client_timestamp"":1789549406.7175999,""client_monotonic_ms"":164704.20000000298,""event_timestamp"":1789549406.7262304,""clock_offset_sec"":0.008630514144897461,""clock_round_trip_ms"":2.9001235961914062,""subject_id"":""sub-003"",""session_id"":""ses-001"",""block_id"":""Block 1"",""counterbalance_group"":""G03"",""block_order"":""Block 1"",""condition"":""A"",""condition_type"":""focused"",""topic_key"":""V2"",""topic_name"":""百家争鸣 到底是哪百家"",""event_type"":""block_start"",""iso_time"":""2026-09-16T09:03:26.717Z"",""relative_ms"":0,""video_time_sec"":0,""block_start_iso"":""2026-09-16T09:03:26.717Z"",""config_json"":""{\""recorder_run_id\"":\""47fb270e-4388-428d-9363-08e33f166980\"",\""subject_id\"":\""sub-003\"",\""session_id\"":\""ses-001\"",\""block_id\"":\""Block 1\"",\""counterbalance_group\"":\""G03\"",\""condition\"":\""A\"",\""condition_type\"":\""focused\"",\""topic_key\"":\""V2\"",\""topic_name\"":\""百家争鸣 到底是哪百家\"",\""video_file\"":\""视频2-混知漫画｜百家争鸣，到底是哪百家？-480P 标清-AVC.mp4\"",\""start_number\"":\""\"",\""generated_timestamp\"":\""\""}""}",47fb270e-4388-428d-9363-08e33f166980,sub-003,ses-001,f9604599-f975-4e98-9540-18009f4315d0,b362ba73-6683-4e82-884a-8ef54391d584,1789549406.7323802,1789549406.7175999,164704.20000000298,b362ba73-6683-4e82-884a-8ef54391d584,browser_calibrated,0.008630514144897461,2.9001235961914062,16586,16586,0,-9.850263595581055,host_receive_nearest,verified,0,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V2,A,0,1789549406.7175999,1789549406.7323802,16586,,,,,,,,,,
